,,,,,,,
UREventQuestDesc_1,The current 1 R Star God has been upgraded to five stars.,,當前1個R星神升星至五星,,,,
UREventQuestDesc_2,The current 2 R Star Gods have been upgraded to five stars,,當前2個R星神升星至五星,,,,
UREventQuestDesc_3,The current 3 R Star Gods have been upgraded to five stars,,當前3個R星神升星至五星,,,,
UREventQuestDesc_4,The current 4 R Star Gods have been upgraded to five stars,,當前4個R星神升星至五星,,,,
UREventQuestDesc_5,The current 5 R Star Gods have been upgraded to five stars,,當前5個R星神升星至五星,,,,
UREventQuestDesc_6,Currently 1 R star god awakens to SR,,當前1個R星神覺醒至SR,,,,
UREventQuestDesc_7,Currently 2 R Star Gods awaken to SR,,當前2個R星神覺醒至SR,,,,
UREventQuestDesc_8,Currently 3 R Star Gods awaken to SR,,當前3個R星神覺醒至SR,,,,
UREventQuestDesc_9,Currently 4 R Star Gods awaken to SR,,當前4個R星神覺醒至SR,,,,
UREventQuestDesc_10,Currently 5 R star god awaken to SR,,當前5個R星神覺醒至SR,,,,
UREventQuestDesc_11,Currently 1 R star gods awakens to SSR,,當前1個R星神覺醒至SSR,,,,
UREventQuestDesc_12,Currently 2 R star gods awakens to SSR,,當前2個R星神覺醒至SSR,,,,
UREventQuestDesc_13,Currently 3 R star gods awakens to SSR,,當前3個R星神覺醒至SSR,,,,
UREventQuestDesc_14,Currently 4 R star gods awakens to SSR,,當前4個R星神覺醒至SSR,,,,
UREventQuestDesc_15,Currently 5 R star gods awakens to SSR,,當前5個R星神覺醒至SSR,,,,
UREventQuestDesc_16,Currently 1 native SR star god has been upgraded to three stars,,當前1個原生SR星神升至三星,,,,
UREventQuestDesc_17,Currently 2 native SR star gods have been upgraded to three stars,,當前2個原生SR星神升至三星,,,,
UREventQuestDesc_18,Currently 3 native SR star gods have been upgraded to three stars,,當前3個原生SR星神升至三星,,,,
UREventQuestDesc_19,Currently 4 native SR star gods have been upgraded to three stars,,當前4個原生SR星神升至三星,,,,
UREventQuestDesc_20,Currently 5 native SR star gods have been upgraded to three stars,,當前5個原生SR星神升至三星,,,,
UREventQuestDesc_21,Currently 6 native SR star gods have been upgraded to three stars,,當前6個原生SR星神升至三星,,,,
UREventQuestDesc_22,Currently 7 native SR star gods have been upgraded to three stars,,當前7個原生SR星神升至三星,,,,
UREventQuestDesc_23,Currently 8 native SR star gods have been upgraded to three stars,,當前8個原生SR星神升至三星,,,,
UREventQuestDesc_24,Currently 9 native SR star gods have been upgraded to three stars,,當前9個原生SR星神升至三星,,,,
UREventQuestDesc_25,Currently 1 native SR star god has been upgraded to five stars,,當前1個原生SR星神升至五星,,,,
UREventQuestDesc_26,Currently 2 native SR star gods have been upgraded to five stars,,當前2個原生SR星神升至五星,,,,
UREventQuestDesc_27,Currently 3 native SR star gods have been upgraded to five stars,,當前3個原生SR星神升至五星,,,,
UREventQuestDesc_28,Currently 4 native SR star gods have been upgraded to five stars,,當前4個原生SR星神升至五星,,,,
UREventQuestDesc_29,Currently 5 native SR star gods have been upgraded to five stars,,當前5個原生SR星神升至五星,,,,
UREventQuestDesc_30,Currently 6 native SR star gods have been upgraded to five stars,,當前6個原生SR星神升至五星,,,,
UREventQuestDesc_31,Currently 7 native SR star gods have been upgraded to five stars,,當前7個原生SR星神升至五星,,,,
UREventQuestDesc_32,Currently 8 native SR star gods have been upgraded to five stars,,當前8個原生SR星神升至五星,,,,
UREventQuestDesc_33,Currently 9 native SR star gods have been upgraded to five stars,,當前9個原生SR星神升至五星,,,,
UREventQuestDesc_34,Currently 1 native SR star god awakens to SSR,,當前1個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_35,Currently 2 native SR star gods awakens to SSR,,當前2個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_36,Currently 3 native SR star gods awakens to SSR,,當前3個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_37,Currently 4 native SR star gods awakens to SSR,,當前4個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_38,Currently 5 native SR star gods awakens to SSR,,當前5個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_39,Currently 6 native SR star gods awakens to SSR,,當前6個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_40,Currently 7 native SR star gods awakens to SSR,,當前7個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_41,Currently 8 native SR star gods awakens to SSR,,當前8個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_42,Currently 9 native SR star gods awakens to SSR,,當前9個原生SR星神覺醒至SSR,,,,
UREventQuestDesc_43,Obtain 1 native SSR Star God,,獲得1個原生SSR星神,,,,
UREventQuestDesc_44,Obtain 2 native SSR Star Gods,,獲得2個原生SSR星神,,,,
UREventQuestDesc_45,Obtain 3 native SSR Star Gods,,獲得3個原生SSR星神,,,,
UREventQuestDesc_46,Obtain 4 native SSR Star Gods,,獲得4個原生SSR星神,,,,
UREventQuestDesc_47,Obtain 5 native SSR Star Gods,,獲得5個原生SSR星神,,,,
UREventQuestDesc_48,Obtain 6 native SSR Star Gods,,獲得6個原生SSR星神,,,,
UREventQuestDesc_49,Obtain 7 native SSR Star Gods,,獲得7個原生SSR星神,,,,
UREventQuestDesc_50,Obtain 8 native SSR Star Gods,,獲得8個原生SSR星神,,,,
UREventQuestDesc_51,Obtain 9 native SSR Star Gods,,獲得9個原生SSR星神,,,,
UREventQuestDesc_52,Obtain 10 native SSR Star Gods,,獲得10個原生SSR星神,,,,
UREventQuestDesc_53,Currently 1 native SSR star god has been upgraded to three stars,,當前1個原生SSR星神升至三星,,,,
UREventQuestDesc_54,Currently 2 native SSR star gods has been upgraded to three stars,,當前2個原生SSR星神升至三星,,,,
UREventQuestDesc_55,Currently 3 native SSR star gods has been upgraded to three stars,,當前3個原生SSR星神升至三星,,,,
UREventQuestDesc_56,Currently 4 native SSR star gods has been upgraded to three stars,,當前4個原生SSR星神升至三星,,,,
UREventQuestDesc_57,Currently 5 native SSR star gods has been upgraded to three stars,,當前5個原生SSR星神升至三星,,,,
UREventQuestDesc_58,Currently 6 native SSR star gods has been upgraded to three stars,,當前6個原生SSR星神升至三星,,,,
UREventQuestDesc_59,Currently 7 native SSR star gods has been upgraded to three stars,,當前7個原生SSR星神升至三星,,,,
UREventQuestDesc_60,Currently 8 native SSR star gods has been upgraded to three stars,,當前8個原生SSR星神升至三星,,,,
UREventQuestDesc_61,Currently 9 native SSR star gods has been upgraded to three stars,,當前9個原生SSR星神升至三星,,,,
UREventQuestDesc_62,Currently 10 native SSR star gods has been upgraded to three stars,,當前10個原生SSR星神升至三星,,,,
UREventQuestDesc_63,Currently 1 native SSR Star God has been upgraded to five stars,,當前1個原生SSR星神升至五星,,,,
UREventQuestDesc_64,Currently 2 native SSR Star Gods has been upgraded to five stars,,當前2個原生SSR星神升至五星,,,,
UREventQuestDesc_65,Currently 3 native SSR Star Gods has been upgraded to five stars,,當前3個原生SSR星神升至五星,,,,
UREventQuestDesc_66,Currently 4 native SSR Star Gods has been upgraded to five stars,,當前4個原生SSR星神升至五星,,,,
UREventQuestDesc_67,Currently 5 native SSR Star Gods has been upgraded to five stars,,當前5個原生SSR星神升至五星,,,,
UREventQuestDesc_68,Currently 6 native SSR Star Gods has been upgraded to five stars,,當前6個原生SSR星神升至五星,,,,
UREventQuestDesc_69,Currently 7 native SSR Star Gods has been upgraded to five stars,,當前7個原生SSR星神升至五星,,,,
UREventQuestDesc_70,Currently 8 native SSR Star Gods has been upgraded to five stars,,當前8個原生SSR星神升至五星,,,,
UREventQuestDesc_71,Currently 9 native SSR Star Gods has been upgraded to five stars,,當前9個原生SSR星神升至五星,,,,
UREventQuestDesc_72,Currently 10 native SSR Star Gods has been upgraded to five stars,,當前10個原生SSR星神升至五星,,,,
UREventQuestDesc_73,Currently 1 star god awakens to UR,,當前1個星神覺醒至UR,,,,
UREventQuestDesc_74,Currently 2 star gods awakens to UR,,當前2個星神覺醒至UR,,,,
UREventQuestDesc_75,Currently 3 star gods awakens to UR,,當前3個星神覺醒至UR,,,,
